source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_date,Wind_speed _end_date,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000220,23678,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-23678,VERHNEIMBATSK,63.15,87.95,46,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,07/01/1932,05/02/2017,1932,2017,07/01/1932,05/02/2017,07/01/1932,05/02/2017
1000220,23711,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-23711,TROICKO-PECHERSKOE,62.7,56.2,139,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,23914,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-23914,CHERDYN',60.4,56.516666,207,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,24944,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-24944,OLEKMINSK,60.366666,120.41666,135,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,09/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,26094,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26094,TIHVIN,59.65,33.55,61,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,26179,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26179,NOVGOROD,58.516666,31.25,24,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,02/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,26393,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26393,VYSNIJVOLOCEK,57.55,34.566666,169,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,26774,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26774,GORKI,54.3,30.933333,205,BY,Belarus,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,26894,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26894,ZUKOVKA,53.533333,33.75,177,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1932,05/02/2017,1932,2017,02/01/1932,05/02/2017,02/01/1932,05/02/2017
1000220,27196,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27196,KIROV,58.65,49.617,147,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,11/12/2002,1932,2002,01/01/1932,11/12/2002,01/01/1932,02/08/1994
1000220,27321,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27321,UGLIC,57.5,38.3,122,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,27553,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27553,GOR'KIJ,56.217,43.817,82,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,20/11/1995,1932,1995,01/01/1932,20/11/1995,01/01/1932,12/07/1995
1000220,27612,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27612,MOSKVA(DOLGOPRUDNYJ),55.75,37.95,200,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,27648,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27648,ELAT'MA,54.95,41.766666,136,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,27703,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27703,KALUGA,54.55,36.366666,198.8,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,31/12/2016
1000220,27815,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27815,CERN',53.45,36.883,229,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,15/06/1978,1932,1978,01/01/1932,15/06/1978,01/01/1932,15/06/1978
1000220,27857,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27857,ZAMETCHINO,53.483333,42.633333,131,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,27995,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-27995,SAMARA(BEZENCHUK),52.983333,49.433333,46,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1932,05/02/2017,1932,2017,02/01/1932,05/02/2017,02/01/1932,05/02/2017
1000220,28044,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28044,SEROV,59.6,60.533333,130,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,28275,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28275,TOBOL'SK,58.15,68.25,50,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,28367,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28367,TYUMEN',57.116666,65.433333,102,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,28493,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28493,TARA,56.9,74.383333,73,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,28661,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28661,KURGAN,55.466666,65.4,74,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,28833,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28833,VERHNEURAL'SK,53.867,59.2,403,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,18/12/1994,1932,1994,01/01/1932,14/08/1994,01/01/1932,26/06/1995
1000220,28879,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-28879,KOKSHETAY,53.283333,69.383333,229,KZ,Kazakhstan,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,29231,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29231,KOLPASEVO,58.316666,82.95,75,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,29430,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29430,TOMSK,56.5,84.916666,139,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,29570,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29570,KRASNOJARSKOPYTNOEPOLE,56.066666,92.733333,234.62,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,18/11/2015,1932,2015,01/01/1932,18/11/2015,01/01/1932,18/11/2015
1000220,29581,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29581,KANSK,56.2,95.633333,207,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1932,05/02/2017,1932,2017,10/01/1932,05/02/2017,07/01/1932,05/02/2017
1000220,29612,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29612,BARABINSK,55.333333,78.366666,120,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1932,05/02/2017,1932,2017,02/01/1932,05/02/2017,02/01/1932,05/02/2017
1000220,29742,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29742,KOLCHUGINO,54.667,86.183,276,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1932,31/12/1963,1932,1963,03/01/1932,31/12/1963,03/01/1932,31/12/1963
1000220,29866,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29866,MINUSINSK,53.716666,91.7,254.49,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,13/02/1932,05/02/2017,1932,2017,13/02/1932,05/02/2017,13/02/1932,05/02/2017
1000220,29939,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-29939,BIJSKZONAL'NAYA,52.666666,84.916666,225,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,30636,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-30636,BARGUZIN,53.616666,109.63333,489,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1932,05/02/2017,1932,2017,06/01/1932,05/02/2017,07/01/1932,05/02/2017
1000220,30777,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-30777,SRETENSK,52.233333,117.7,525,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,04/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,32618,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-32618,OSTROVBERINGA,55.2,165.98333,18,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/08/1932,05/02/2017,1932,2017,03/08/1932,05/02/2017,07/08/1932,05/02/2017
1000220,33038,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33038,VASILEVICHI,52.25,29.833333,142,BY,Belarus,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,33042,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33042,ZLYNKA,52.483,31.667,138,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/03/2003,1932,2003,01/01/1932,05/03/2003,01/01/1932,01/05/2002
1000220,33548,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33548,KAMIANETS'-PODIL'SKYI,48.65,26.666666,222,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,14/01/2016,1932,2016,01/01/1932,14/01/2016,01/01/1932,14/01/2016
1000220,33587,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33587,UMAN',48.766666,30.233333,216,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,33902,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33902,KHERSON,46.683333,32.516666,54,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,33910,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33910,HENICHES'K,46.166666,34.816666,15,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1932,14/01/2016,1932,2016,06/01/1932,14/01/2016,06/01/1932,14/01/2016
1000220,33976,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33976,FEODOSIIA,45.033333,35.383333,26,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/01/1932,31/03/2015,1932,2015,03/01/1932,31/03/2015,03/01/1932,31/03/2015
1000220,33983,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33983,KERCH,45.4,36.416666,49,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,33998,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33998,AI-PETRI,44.433333,34.083333,1180,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/05/1932,05/02/2017,1932,2017,03/05/1932,05/02/2017,19/05/1932,25/01/1986
1000220,34009,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34009,KURSK,51.766666,36.166666,247,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34047,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34047,ZERDEVKA,51.833333,41.483333,147,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34152,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34152,BALASHOV,51.55,43.15,159,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34363,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34363,KAMYSIN,50.066666,45.366666,119,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34391,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34391,ALEKSANDROV-GAJ,50.15,48.55,25,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34415,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34415,IZIUM,49.183333,37.3,78,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34504,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34504,DNIPROPETROVS'K,48.6,34.966666,143,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,34523,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34523,LUHANS'K,48.566666,39.25,62,UA,Ukraine,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,07/07/2014,1932,2014,01/01/1932,07/07/2014,01/01/1932,07/07/2014
1000220,34655,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34655,KOTEL'NIKOVO,47.633333,43.15,49,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1932,05/02/2017,1932,2017,02/01/1932,05/02/2017,02/01/1932,05/02/2017
1000220,34727,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34727,EJSK,46.8,38.266666,3,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1932,05/02/2017,1932,2017,02/01/1932,05/02/2017,02/01/1932,05/02/2017
1000220,34880,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-34880,ASTRAHAN',46.283333,47.983333,-21,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,35358,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-35358,TORGAI,49.633333,63.5,-999.9,KZ,Kazakhstan,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,35416,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-35416,UIL,49.066666,54.683333,128,KZ,Kazakhstan,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/04/1932,05/02/2017,1932,2017,01/04/1932,05/02/2017,03/04/1932,05/02/2017
1000220,35700,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-35700,ATYRAU,47.116666,51.916666,-22,KZ,Kazakhstan,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,36177,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-36177,SEMIPALATINSK,50.416666,80.3,196,KZ,Kazakhstan,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,37006,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-37006,NOVOROSSIJSK,44.709,37.8392,2.95,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,13/01/2016,1932,2016,01/01/1932,13/01/2016,01/01/1932,13/01/2016
1000220,37031,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-37031,ARMAVIR,44.983333,41.116666,159,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,05/02/2017,1932,2017,01/01/1932,05/02/2017,01/01/1932,05/02/2017
1000220,37050,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-37050,PJATIGORSK,44.05,43.033,538,RU,Russian Federation,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1932,23/12/2003,1932,2003,01/01/1932,23/12/2003,01/01/1932,23/12/2003
